X,Y,MSAGComm
-71.49883798,41.79160982,JOHNSTON
-71.49704505,41.79189325,JOHNSTON
-71.49928619,41.79265866,JOHNSTON
-71.49868639,41.79483665,JOHNSTON
-71.48914279,41.793226,JOHNSTON
-71.50088974,41.79294213,JOHNSTON
-71.47964643,41.79887362,JOHNSTON
-71.4805493,41.79971926,JOHNSTON
-71.47636543,41.79873485,JOHNSTON
-71.4860203,41.79554576,JOHNSTON
-71.48121308,41.80219615,JOHNSTON
-71.47693772,41.79994836,JOHNSTON
-71.4815132,41.80131793,JOHNSTON
-71.5517106,41.84493751,JOHNSTON
-71.55400644,41.84345771,JOHNSTON
-71.55133239,41.84756529,JOHNSTON
-71.55189417,41.84620004,JOHNSTON
-71.55271445,41.8447323,JOHNSTON
-71.55426619,41.84482258,JOHNSTON
-71.55690943,41.84061257,JOHNSTON
-71.55250467,41.84863401,JOHNSTON
-71.55338679,41.84832647,JOHNSTON
-71.55388783,41.84714325,JOHNSTON
-71.55464724,41.8456869,JOHNSTON
-71.55569587,41.84448065,JOHNSTON
-71.55593812,41.84317241,JOHNSTON
-71.55618041,41.84190967,JOHNSTON
-71.55535823,41.84104558,JOHNSTON
-71.55423185,41.84018162,JOHNSTON
-71.55456406,41.83731497,JOHNSTON
-71.55407625,41.8360412,JOHNSTON
-71.55293396,41.83419899,JOHNSTON
-71.55049776,41.83184015,JOHNSTON
-71.55029041,41.82947717,JOHNSTON
-71.55022719,41.8307644,JOHNSTON
-71.55542085,41.83339427,JOHNSTON
-71.55495743,41.83219375,JOHNSTON
-71.4766288,41.80317735,JOHNSTON
-71.4748994,41.80206688,JOHNSTON
-71.4885882,41.80509257,JOHNSTON
-71.48431425,41.80516419,JOHNSTON
-71.48233475,41.80515429,JOHNSTON
-71.47908755,41.80527843,JOHNSTON
-71.47461565,41.79932536,JOHNSTON
-71.47825204,41.80243966,JOHNSTON
-71.47402506,41.79773354,JOHNSTON
-71.47671029,41.80101029,JOHNSTON
-71.47122109,41.80176218,JOHNSTON
-71.47851166,41.8036675,JOHNSTON
-71.47755128,41.81145931,JOHNSTON
-71.47528362,41.81049279,JOHNSTON
-71.48798916,41.79794625,JOHNSTON
-71.48606349,41.79732553,JOHNSTON
-71.4775682,41.81040656,JOHNSTON
-71.47547101,41.80923201,JOHNSTON
-71.47134747,41.80307183,JOHNSTON
-71.47071925,41.80377915,JOHNSTON
-71.47577152,41.81173143,JOHNSTON
-71.46967194,41.80336555,JOHNSTON
-71.47628502,41.81093887,JOHNSTON
-71.49152582,41.79929033,JOHNSTON
-71.47075339,41.81466094,JOHNSTON
-71.46923141,41.81529926,JOHNSTON
-71.47244666,41.8159491,JOHNSTON
-71.47137654,41.81040669,JOHNSTON
-71.47104256,41.81143241,JOHNSTON
-71.47224371,41.81076399,JOHNSTON
-71.47336975,41.81198856,JOHNSTON
-71.47382648,41.81158057,JOHNSTON
-71.47496444,41.8127519,JOHNSTON
-71.4752059,41.80793597,JOHNSTON
-71.47298458,41.80847967,JOHNSTON
-71.48309403,41.80437221,JOHNSTON
-71.47557724,41.80594147,JOHNSTON
-71.47231875,41.8059429,JOHNSTON
-71.46939576,41.80890812,JOHNSTON
-71.47101029,41.80886847,JOHNSTON
-71.4757237,41.79746736,JOHNSTON
-71.48217943,41.80196434,JOHNSTON
-71.4702193,41.81009679,JOHNSTON
-71.48600062,41.80351674,JOHNSTON
-71.49434344,41.80721618,JOHNSTON
-71.47248105,41.81825296,JOHNSTON
-71.4749828,41.8163221,JOHNSTON
-71.4799209,41.81258373,JOHNSTON
-71.4797599,41.81355748,JOHNSTON
-71.47428931,41.81719874,JOHNSTON
-71.48447071,41.81438993,JOHNSTON
-71.48382127,41.81354061,JOHNSTON
-71.48317187,41.81258896,JOHNSTON
-71.47218296,41.81701003,JOHNSTON
-71.49773125,41.81017006,JOHNSTON
-71.49662917,41.80798177,JOHNSTON
-71.50607506,41.81021143,JOHNSTON
-71.49903631,41.80535366,JOHNSTON
-71.5044622,41.80950802,JOHNSTON
-71.49972909,41.80454662,JOHNSTON
-71.50165837,41.80570796,JOHNSTON
-71.49704627,41.80905882,JOHNSTON
-71.50097903,41.80918737,JOHNSTON
-71.50220332,41.81112797,JOHNSTON
-71.50207547,41.80950302,JOHNSTON
-71.49645083,41.80996886,JOHNSTON
-71.50315407,41.81201428,JOHNSTON
-71.49941852,41.8123452,JOHNSTON
-71.49647506,41.80634148,JOHNSTON
-71.50072704,41.80791303,JOHNSTON
-71.5034758,41.81110058,JOHNSTON
-71.50560747,41.80457896,JOHNSTON
-71.50558936,41.81199777,JOHNSTON
-71.50793011,41.81106071,JOHNSTON
-71.49870437,41.81042394,JOHNSTON
-71.49773493,41.81159378,JOHNSTON
-71.50277499,41.80880457,JOHNSTON
-71.47377812,41.82109342,JOHNSTON
-71.47365081,41.81989635,JOHNSTON
-71.47251608,41.82344316,JOHNSTON
-71.47341411,41.82483909,JOHNSTON
-71.4742875,41.82395635,JOHNSTON
-71.49521428,41.79136004,JOHNSTON
-71.4920309,41.79162414,JOHNSTON
-71.46935058,41.81834099,JOHNSTON
-71.47264222,41.81956285,JOHNSTON
-71.47368556,41.82256282,JOHNSTON
-71.47765906,41.82018282,JOHNSTON
-71.47362309,41.81974671,JOHNSTON
-71.47576819,41.81960928,JOHNSTON
-71.4756572,41.82057881,JOHNSTON
-71.49764159,41.80472783,JOHNSTON
-71.48342165,41.79577863,JOHNSTON
-71.47445115,41.81936036,JOHNSTON
-71.48706161,41.82139165,JOHNSTON
-71.49370267,41.8177109,JOHNSTON
-71.49059064,41.82057728,JOHNSTON
-71.49268371,41.81946833,JOHNSTON
-71.48958445,41.82234664,JOHNSTON
-71.49091662,41.81807621,JOHNSTON
-71.4874151,41.81843453,JOHNSTON
-71.49126995,41.81895498,JOHNSTON
-71.48829693,41.81912194,JOHNSTON
-71.48730171,41.81990272,JOHNSTON
-71.48481943,41.79499579,JOHNSTON
-71.49015763,41.81876825,JOHNSTON
-71.48620336,41.79417081,JOHNSTON
-71.48814986,41.82048554,JOHNSTON
-71.48931067,41.81832492,JOHNSTON
-71.48877181,41.82149138,JOHNSTON
-71.49055262,41.82614598,JOHNSTON
-71.48888853,41.82690771,JOHNSTON
-71.49114083,41.82745685,JOHNSTON
-71.4936208,41.82939722,JOHNSTON
-71.49494309,41.83044783,JOHNSTON
-71.49269341,41.82767312,JOHNSTON
-71.48453497,41.82457018,JOHNSTON
-71.48183703,41.82437059,JOHNSTON
-71.47998457,41.82481937,JOHNSTON
-71.48014826,41.82605133,JOHNSTON
-71.4775105,41.79767292,JOHNSTON
-71.48420707,41.82647389,JOHNSTON
-71.47959271,41.79702339,JOHNSTON
-71.48228739,41.82252996,JOHNSTON
-71.48153338,41.79651678,JOHNSTON
-71.47853553,41.82165137,JOHNSTON
-71.47557581,41.82333575,JOHNSTON
-71.4747783,41.82205602,JOHNSTON
-71.47596854,41.8223915,JOHNSTON
-71.47616945,41.82355622,JOHNSTON
-71.47697163,41.82313469,JOHNSTON
-71.47096804,41.80001622,JOHNSTON
-71.47383497,41.82169305,JOHNSTON
-71.47874874,41.82328946,JOHNSTON
-71.4776132,41.82134011,JOHNSTON
-71.47779059,41.82265543,JOHNSTON
-71.47716245,41.82441487,JOHNSTON
-71.48069035,41.82219342,JOHNSTON
-71.46971558,41.8011317,JOHNSTON
-71.47243314,41.79918774,JOHNSTON
-71.46808849,41.80333031,JOHNSTON
-71.47600186,41.82532807,JOHNSTON
-71.47673391,41.8216311,JOHNSTON
-71.48023184,41.82854489,JOHNSTON
-71.48632748,41.80132257,JOHNSTON
-71.47619411,41.8303278,JOHNSTON
-71.48834476,41.80346689,JOHNSTON
-71.48574553,41.79854049,JOHNSTON
-71.48048221,41.8306559,JOHNSTON
-71.4833202,41.82963154,JOHNSTON
-71.4860531,41.79982344,JOHNSTON
-71.47839659,41.82933486,JOHNSTON
-71.48473699,41.79749135,JOHNSTON
-71.48195275,41.83048307,JOHNSTON
-71.47832582,41.83003513,JOHNSTON
-71.4825437,41.83007563,JOHNSTON
-71.47454553,41.83104832,JOHNSTON
-71.47613781,41.83099282,JOHNSTON
-71.4874592,41.80266231,JOHNSTON
-71.47915606,41.83182289,JOHNSTON
-71.47750065,41.83271867,JOHNSTON
-71.47911588,41.83110883,JOHNSTON
-71.48951006,41.80456541,JOHNSTON
-71.47903323,41.83267044,JOHNSTON
-71.47996546,41.83379987,JOHNSTON
-71.4783247,41.83398103,JOHNSTON
-71.47756798,41.83342829,JOHNSTON
-71.47991087,41.8331412,JOHNSTON
-71.47951316,41.83015505,JOHNSTON
-71.48370596,41.83426504,JOHNSTON
-71.47965877,41.83453074,JOHNSTON
-71.48603111,41.82906838,JOHNSTON
-71.48682358,41.83572514,JOHNSTON
-71.48464785,41.82962584,JOHNSTON
-71.49101127,41.83566882,JOHNSTON
-71.49498434,41.81028553,JOHNSTON
-71.48378432,41.83577469,JOHNSTON
-71.49511063,41.81307951,JOHNSTON
-71.49766762,41.83023559,JOHNSTON
-71.48610868,41.83301228,JOHNSTON
-71.48641607,41.83026201,JOHNSTON
-71.47549018,41.82836914,JOHNSTON
-71.47729777,41.82760593,JOHNSTON
-71.50071128,41.84377315,JOHNSTON
-71.50237363,41.83862114,JOHNSTON
-71.50105831,41.83855485,JOHNSTON
-71.4739448,41.82885378,JOHNSTON
-71.47373506,41.82698184,JOHNSTON
-71.50348201,41.83800774,JOHNSTON
-71.50239576,41.83768173,JOHNSTON
-71.50492305,41.83939469,JOHNSTON
-71.50203364,41.83634447,JOHNSTON
-71.50019532,41.84551532,JOHNSTON
-71.49441984,41.80891705,JOHNSTON
-71.50086617,41.83722863,JOHNSTON
-71.48202926,41.81182926,JOHNSTON
-71.47977851,41.81173341,JOHNSTON
-71.48907055,41.81087731,JOHNSTON
-71.47822346,41.8284736,JOHNSTON
-71.46858694,41.83157874,JOHNSTON
-71.46921479,41.83127866,JOHNSTON
-71.46519203,41.82900625,JOHNSTON
-71.46950399,41.83044501,JOHNSTON
-71.47212031,41.81380627,JOHNSTON
-71.46630437,41.82997527,JOHNSTON
-71.46738963,41.82820384,JOHNSTON
-71.47073192,41.82627019,JOHNSTON
-71.47147687,41.83118082,JOHNSTON
-71.47004239,41.82890048,JOHNSTON
-71.47085525,41.82529419,JOHNSTON
-71.46776709,41.82962751,JOHNSTON
-71.47519048,41.83527853,JOHNSTON
-71.4692898,41.82984223,JOHNSTON
-71.5006394,41.84301299,JOHNSTON
-71.49864542,41.84444161,JOHNSTON
-71.49696983,41.84379649,JOHNSTON
-71.49913316,41.83806817,JOHNSTON
-71.49887387,41.84280058,JOHNSTON
-71.50048287,41.84210543,JOHNSTON
-71.49766713,41.84225914,JOHNSTON
-71.49761352,41.84161077,JOHNSTON
-71.49776824,41.81984231,JOHNSTON
-71.49896371,41.8186475,JOHNSTON
-71.49710339,41.81850563,JOHNSTON
-71.4997466,41.82709581,JOHNSTON
-71.49997894,41.82791302,JOHNSTON
-71.50098368,41.8301674,JOHNSTON
-71.49970891,41.83037875,JOHNSTON
-71.49767427,41.83136032,JOHNSTON
-71.49643716,41.83129454,JOHNSTON
-71.49445277,41.8310972,JOHNSTON
-71.49293305,41.8313977,JOHNSTON
-71.4919721,41.83255301,JOHNSTON
-71.4913816,41.83400422,JOHNSTON
-71.49032642,41.83486362,JOHNSTON
-71.48855534,41.83540357,JOHNSTON
-71.48481841,41.83640821,JOHNSTON
-71.48330477,41.83678843,JOHNSTON
-71.4732509,41.83079996,JOHNSTON
-71.47169054,41.8254481,JOHNSTON
-71.50044158,41.83975051,JOHNSTON
-71.4949269,41.84405221,JOHNSTON
-71.49191501,41.84233289,JOHNSTON
-71.48882567,41.84080823,JOHNSTON
-71.49715306,41.84643662,JOHNSTON
-71.49479145,41.84264766,JOHNSTON
-71.47226193,41.82715538,JOHNSTON
-71.49347451,41.84321845,JOHNSTON
-71.47383479,41.83227256,JOHNSTON
-71.49602659,41.84513948,JOHNSTON
-71.49029359,41.84157797,JOHNSTON
-71.48754925,41.83973774,JOHNSTON
-71.47279618,41.82947463,JOHNSTON
-71.48015889,41.83846041,JOHNSTON
-71.47604145,41.83631902,JOHNSTON
-71.48206652,41.84135686,JOHNSTON
-71.47968474,41.83710657,JOHNSTON
-71.48166843,41.83980386,JOHNSTON
-71.48338944,41.8429068,JOHNSTON
-71.47751736,41.83629497,JOHNSTON
-71.47286791,41.83528985,JOHNSTON
-71.4879964,41.85061713,JOHNSTON
-71.49028092,41.84963588,JOHNSTON
-71.48541323,41.85025348,JOHNSTON
-71.48499163,41.85156115,JOHNSTON
-71.48261094,41.83794381,JOHNSTON
-71.48808087,41.84785764,JOHNSTON
-71.48762581,41.84282169,JOHNSTON
-71.49123796,41.85229423,JOHNSTON
-71.48825091,41.85220172,JOHNSTON
-71.48843823,41.8498727,JOHNSTON
-71.4905278,41.8508739,JOHNSTON
-71.48932881,41.85248827,JOHNSTON
-71.48984709,41.85177981,JOHNSTON
-71.48964994,41.85040582,JOHNSTON
-71.48517301,41.84840214,JOHNSTON
-71.49324523,41.85013855,JOHNSTON
-71.49428188,41.84695757,JOHNSTON
-71.49457132,41.84762071,JOHNSTON
-71.48618271,41.83793459,JOHNSTON
-71.49411002,41.84221509,JOHNSTON
-71.49255899,41.84432513,JOHNSTON
-71.49390078,41.84557684,JOHNSTON
-71.49555933,41.84622672,JOHNSTON
-71.49326415,41.84624883,JOHNSTON
-71.49052165,41.85932516,JOHNSTON
-71.49512597,41.86236067,JOHNSTON
-71.49167658,41.83153232,JOHNSTON
-71.49092142,41.85842026,JOHNSTON
-71.49276287,41.86144262,JOHNSTON
-71.49049359,41.83270799,JOHNSTON
-71.49181899,41.85964134,JOHNSTON
-71.49139029,41.86035573,JOHNSTON
-71.4963944,41.86331328,JOHNSTON
-71.49086801,41.83199137,JOHNSTON
-71.49311047,41.86077584,JOHNSTON
-71.47906024,41.83597141,JOHNSTON
-71.4941355,41.86245155,JOHNSTON
-71.48104657,41.83675945,JOHNSTON
-71.48481774,41.84056985,JOHNSTON
-71.48922377,41.85666557,JOHNSTON
-71.48883511,41.85910801,JOHNSTON
-71.48934812,41.85775539,JOHNSTON
-71.48851641,41.85530278,JOHNSTON
-71.48784904,41.85383154,JOHNSTON
-71.48998975,41.85462405,JOHNSTON
-71.48730647,41.85268094,JOHNSTON
-71.48666989,41.85124319,JOHNSTON
-71.48662729,41.84995451,JOHNSTON
-71.48662757,41.8485781,JOHNSTON
-71.48665617,41.84727051,JOHNSTON
-71.48662104,41.84595233,JOHNSTON
-71.48604784,41.84466056,JOHNSTON
-71.4832386,41.8391016,JOHNSTON
-71.4855101,41.84323114,JOHNSTON
-71.48509272,41.84184938,JOHNSTON
-71.47310366,41.83315463,JOHNSTON
-71.47439186,41.83339844,JOHNSTON
-71.48045064,41.83499839,JOHNSTON
-71.47946658,41.83534232,JOHNSTON
-71.48104497,41.83596727,JOHNSTON
-71.47570825,41.83400752,JOHNSTON
-71.47686882,41.83489714,JOHNSTON
-71.47136954,41.83286304,JOHNSTON
-71.4973859,41.86339631,JOHNSTON
-71.50331292,41.84920308,JOHNSTON
-71.50011667,41.85139602,JOHNSTON
-71.49335724,41.86000003,JOHNSTON
-71.50040398,41.8496417,JOHNSTON
-71.50185247,41.84933737,JOHNSTON
-71.50484521,41.84926568,JOHNSTON
-71.49705205,41.86147282,JOHNSTON
-71.50290594,41.84981173,JOHNSTON
-71.4956894,41.86145751,JOHNSTON
-71.50075115,41.85073367,JOHNSTON
-71.50445042,41.85291753,JOHNSTON
-71.50339687,41.85202251,JOHNSTON
-71.49526083,41.85983989,JOHNSTON
-71.50346864,41.85086788,JOHNSTON
-71.49897941,41.85046515,JOHNSTON
-71.49436255,41.86077073,JOHNSTON
-71.49474022,41.86063341,JOHNSTON
-71.50104777,41.86491273,JOHNSTON
-71.50229784,41.86403323,JOHNSTON
-71.49403928,41.86468576,JOHNSTON
-71.49427632,41.86388192,JOHNSTON
-71.4921594,41.86311084,JOHNSTON
-71.49557733,41.86631251,JOHNSTON
-71.49425351,41.86660626,JOHNSTON
-71.49655678,41.86544627,JOHNSTON
-71.49756521,41.86657353,JOHNSTON
-71.49855484,41.86757397,JOHNSTON
-71.50174636,41.86524253,JOHNSTON
-71.49130777,41.86269784,JOHNSTON
-71.50705078,41.83053552,JOHNSTON
-71.50903729,41.8302645,JOHNSTON
-71.50323922,41.83161801,JOHNSTON
-71.49871777,41.86528765,JOHNSTON
-71.50801755,41.82698935,JOHNSTON
-71.49700036,41.86456261,JOHNSTON
-71.50153763,41.84546372,JOHNSTON
-71.50328831,41.83113581,JOHNSTON
-71.49554721,41.8637815,JOHNSTON
-71.50312682,41.86714862,JOHNSTON
-71.50248504,41.83100361,JOHNSTON
-71.50814817,41.82930416,JOHNSTON
-71.50687506,41.82942738,JOHNSTON
-71.50899352,41.83118387,JOHNSTON
-71.50211874,41.83119651,JOHNSTON
-71.49394727,41.86287632,JOHNSTON
-71.49126641,41.86127372,JOHNSTON
-71.50775704,41.82817961,JOHNSTON
-71.49279214,41.86218818,JOHNSTON
-71.48967277,41.86039157,JOHNSTON
-71.50968987,41.84771712,JOHNSTON
-71.50819971,41.84730282,JOHNSTON
-71.49168535,41.82419151,JOHNSTON
-71.52427751,41.81282744,JOHNSTON
-71.52238299,41.81277434,JOHNSTON
-71.51318947,41.81236729,JOHNSTON
-71.53443954,41.82271902,JOHNSTON
-71.5151979,41.81149191,JOHNSTON
-71.51509087,41.81239223,JOHNSTON
-71.53489674,41.82376795,JOHNSTON
-71.51679491,41.8125722,JOHNSTON
-71.50587956,41.84828772,JOHNSTON
-71.50426707,41.84772535,JOHNSTON
-71.53319043,41.81973076,JOHNSTON
-71.53248042,41.81847452,JOHNSTON
-71.51465883,41.81598254,JOHNSTON
-71.51503981,41.81493401,JOHNSTON
-71.5152974,41.81370097,JOHNSTON
-71.53552539,41.82517059,JOHNSTON
-71.51688991,41.81522733,JOHNSTON
-71.51920463,41.8126631,JOHNSTON
-71.53378642,41.8212127,JOHNSTON
-71.50589186,41.84716029,JOHNSTON
-71.50917788,41.84914413,JOHNSTON
-71.50755379,41.84882698,JOHNSTON
-71.53063567,41.81416895,JOHNSTON
-71.49303293,41.82442352,JOHNSTON
-71.5324145,41.81740564,JOHNSTON
-71.51449436,41.80900503,JOHNSTON
-71.5363062,41.82836749,JOHNSTON
-71.5312319,41.81634623,JOHNSTON
-71.51181076,41.81233549,JOHNSTON
-71.51767574,41.81113846,JOHNSTON
-71.52444418,41.79336515,JOHNSTON
-71.56182023,41.80389179,JOHNSTON
-71.55829743,41.79949087,JOHNSTON
-71.52608263,41.7958363,JOHNSTON
-71.55625381,41.79700784,JOHNSTON
-71.56068238,41.80247045,JOHNSTON
-71.5210385,41.79154952,JOHNSTON
-71.52229834,41.7963441,JOHNSTON
-71.52365552,41.79222882,JOHNSTON
-71.55862292,41.79683568,JOHNSTON
-71.55971124,41.80128647,JOHNSTON
-71.55727698,41.79831291,JOHNSTON
-71.52037986,41.78992722,JOHNSTON
-71.52073823,41.79081079,JOHNSTON
-71.51980931,41.79141212,JOHNSTON
-71.52168757,41.79342532,JOHNSTON
-71.56289162,41.80495955,JOHNSTON
-71.55858747,41.79889147,JOHNSTON
-71.49950499,41.79036607,JOHNSTON
-71.55803261,41.79622148,JOHNSTON
-71.55968223,41.79987096,JOHNSTON
-71.55960938,41.79795803,JOHNSTON
-71.55414922,41.7944414,JOHNSTON
-71.56017684,41.79804153,JOHNSTON
-71.55503341,41.7955062,JOHNSTON
-71.49816095,41.79078317,JOHNSTON
-71.55985295,41.79495804,JOHNSTON
-71.51803826,41.79168764,JOHNSTON
-71.52212368,41.79506938,JOHNSTON
-71.56045128,41.7961532,JOHNSTON
-71.55329555,41.8227027,JOHNSTON
-71.5517506,41.82144773,JOHNSTON
-71.54498407,41.81748188,JOHNSTON
-71.54752115,41.81859906,JOHNSTON
-71.5574772,41.82632109,JOHNSTON
-71.55014451,41.82026608,JOHNSTON
-71.54204853,41.81628554,JOHNSTON
-71.54671293,41.81492108,JOHNSTON
-71.548295,41.81528904,JOHNSTON
-71.55012345,41.81452154,JOHNSTON
-71.55193594,41.81412233,JOHNSTON
-71.55400093,41.81424859,JOHNSTON
-71.55079924,41.79165874,JOHNSTON
-71.55560074,41.82449807,JOHNSTON
-71.55737636,41.79050732,JOHNSTON
-71.55320729,41.79131418,JOHNSTON
-71.51368858,41.8059197,JOHNSTON
-71.54648078,41.79797176,JOHNSTON
-71.5501513,41.80026911,JOHNSTON
-71.55238549,41.80033777,JOHNSTON
-71.55719351,41.79947883,JOHNSTON
-71.54746532,41.80018055,JOHNSTON
-71.52244734,41.80373098,JOHNSTON
-71.52115066,41.80397379,JOHNSTON
-71.51904884,41.80465491,JOHNSTON
-71.51710966,41.80581533,JOHNSTON
-71.5355183,41.8014898,JOHNSTON
-71.54070475,41.80082298,JOHNSTON
-71.54440631,41.80035995,JOHNSTON
-71.51385484,41.80507908,JOHNSTON
-71.51197308,41.80474375,JOHNSTON
-71.55557117,41.80003584,JOHNSTON
-71.56102237,41.82849955,JOHNSTON
-71.55416507,41.81975934,JOHNSTON
-71.55015713,41.82359783,JOHNSTON
-71.56442071,41.82906243,JOHNSTON
-71.56253275,41.82876019,JOHNSTON
-71.55496021,41.82223349,JOHNSTON
-71.552238,41.82453044,JOHNSTON
-71.56383508,41.83105583,JOHNSTON
-71.55715794,41.82206293,JOHNSTON
-71.55908761,41.8279725,JOHNSTON
-71.55345608,41.82506116,JOHNSTON
-71.55979412,41.83039766,JOHNSTON
-71.55383865,41.82145585,JOHNSTON
-71.55171649,41.81783396,JOHNSTON
-71.54980062,41.82182198,JOHNSTON
-71.56154344,41.83237921,JOHNSTON
-71.56637819,41.8289672,JOHNSTON
-71.55695554,41.8237918,JOHNSTON
-71.55683475,41.82719608,JOHNSTON
-71.56583457,41.83032263,JOHNSTON
-71.56248427,41.83158211,JOHNSTON
-71.56816762,41.82863149,JOHNSTON
-71.55477404,41.81862633,JOHNSTON
-71.55185261,41.82477349,JOHNSTON
-71.55490505,41.82560704,JOHNSTON
-71.56580066,41.82950642,JOHNSTON
-71.5515468,41.82302798,JOHNSTON
-71.5547083,41.82640951,JOHNSTON
-71.55676094,41.82018913,JOHNSTON
-71.55835532,41.82453167,JOHNSTON
-71.54879676,41.82268005,JOHNSTON
-71.5658188,41.83107291,JOHNSTON
-71.5372594,41.82045167,JOHNSTON
-71.54232843,41.81860898,JOHNSTON
-71.54569723,41.8249989,JOHNSTON
-71.54322696,41.8248594,JOHNSTON
-71.53691687,41.81919892,JOHNSTON
-71.53831853,41.81962461,JOHNSTON
-71.53962782,41.81802186,JOHNSTON
-71.53946994,41.82067253,JOHNSTON
-71.53896601,41.81639422,JOHNSTON
-71.53986965,41.8221639,JOHNSTON
-71.54252363,41.82089304,JOHNSTON
-71.53692785,41.81847447,JOHNSTON
-71.54115568,41.81982817,JOHNSTON
-71.54688868,41.82013422,JOHNSTON
-71.5454321,41.81894398,JOHNSTON
-71.53526488,41.81933581,JOHNSTON
-71.53458075,41.81838145,JOHNSTON
-71.53946905,41.81922364,JOHNSTON
-71.53796403,41.81742582,JOHNSTON
-71.5401088,41.8255106,JOHNSTON
-71.5312436,41.8330984,JOHNSTON
-71.5437956,41.82275489,JOHNSTON
-71.54411967,41.82144755,JOHNSTON
-71.54665238,41.82229945,JOHNSTON
-71.54159152,41.82215997,JOHNSTON
-71.53121356,41.83157872,JOHNSTON
-71.54147465,41.82378095,JOHNSTON
-71.5420557,41.8243067,JOHNSTON
-71.54520426,41.82289635,JOHNSTON
-71.54687146,41.82380939,JOHNSTON
-71.53041488,41.8366056,JOHNSTON
-71.53827623,41.82444306,JOHNSTON
-71.5314885,41.83446459,JOHNSTON
-71.50507821,41.825362,JOHNSTON
-71.5603624,41.86019591,JOHNSTON
-71.56189139,41.86000257,JOHNSTON
-71.50594037,41.8255476,JOHNSTON
-71.5102709,41.82678327,JOHNSTON
-71.51136824,41.82770862,JOHNSTON
-71.50149245,41.82458045,JOHNSTON
-71.56012753,41.8590214,JOHNSTON
-71.54670755,41.83224538,JOHNSTON
-71.53808385,41.82967909,JOHNSTON
-71.5591292,41.85914886,JOHNSTON
-71.55873645,41.86045402,JOHNSTON
-71.54418557,41.83149207,JOHNSTON
-71.53065271,41.83039766,JOHNSTON
-71.56043874,41.85770613,JOHNSTON
-71.55902607,41.8577881,JOHNSTON
-71.56143143,41.85880745,JOHNSTON
-71.53399094,41.82984013,JOHNSTON
-71.54850431,41.83288344,JOHNSTON
-71.51194247,41.82505117,JOHNSTON
-71.5516695,41.84384957,JOHNSTON
-71.54801906,41.84086306,JOHNSTON
-71.55714279,41.83435119,JOHNSTON
-71.48157353,41.82134456,JOHNSTON
-71.55133131,41.83208013,JOHNSTON
-71.5471766,41.84031976,JOHNSTON
-71.5493428,41.83666065,JOHNSTON
-71.54410098,41.83248007,JOHNSTON
-71.54753087,41.83326382,JOHNSTON
-71.55246784,41.84277349,JOHNSTON
-71.54936288,41.83996958,JOHNSTON
-71.54735309,41.83772174,JOHNSTON
-71.54716634,41.83912611,JOHNSTON
-71.54792096,41.83180691,JOHNSTON
-71.510101,41.82446397,JOHNSTON
-71.55252312,41.8413884,JOHNSTON
-71.54963664,41.84138968,JOHNSTON
-71.54772768,41.83640856,JOHNSTON
-71.54627751,41.83331668,JOHNSTON
-71.50633673,41.82137543,JOHNSTON
-71.55027458,41.83958952,JOHNSTON
-71.5519767,41.8400317,JOHNSTON
-71.54816786,41.83492684,JOHNSTON
-71.54724868,41.84167192,JOHNSTON
-71.55752683,41.83638099,JOHNSTON
-71.54509329,41.83216563,JOHNSTON
-71.50685152,41.82438319,JOHNSTON
-71.54878051,41.83805115,JOHNSTON
-71.55854044,41.83282956,JOHNSTON
-71.50252061,41.84703733,JOHNSTON
-71.56620631,41.83580586,JOHNSTON
-71.56689066,41.83529209,JOHNSTON
-71.5692052,41.83431218,SCITUATE
-71.56411217,41.83367303,JOHNSTON
-71.49829757,41.82388588,JOHNSTON
-71.49392247,41.82319937,JOHNSTON
-71.48675449,41.82252048,JOHNSTON
-71.48529118,41.8223265,JOHNSTON
-71.48330018,41.82187762,JOHNSTON
-71.47952464,41.82073935,JOHNSTON
-71.39873347,41.88393495,CENTRAL FALLS
-71.39808763,41.88288287,CENTRAL FALLS
-71.39801519,41.88330865,CENTRAL FALLS
-71.40213651,41.88361008,CENTRAL FALLS
-71.40147409,41.88166172,CENTRAL FALLS
-71.40020256,41.88380577,CENTRAL FALLS
-71.39782499,41.88467717,CENTRAL FALLS
-71.39988902,41.88460257,CENTRAL FALLS
-71.39963562,41.88524507,CENTRAL FALLS
-71.40489333,41.89294823,CENTRAL FALLS
-71.40403225,41.893644,CENTRAL FALLS
-71.40538224,41.89251747,CENTRAL FALLS
-71.40468178,41.88929906,CENTRAL FALLS
-71.39115052,41.88729206,CENTRAL FALLS
-71.39934327,41.88661578,CENTRAL FALLS
-71.39011974,41.8873285,CENTRAL FALLS
-71.39348249,41.88806983,CENTRAL FALLS
-71.39545041,41.89085946,CENTRAL FALLS
-71.38495317,41.89624974,CENTRAL FALLS
-71.4005676,41.91758507,CUMBERLAND
-71.39931907,41.91963534,CUMBERLAND
-71.40178875,41.91699564,CUMBERLAND
-71.40350296,41.91813356,CUMBERLAND
-71.40156693,41.91964751,CUMBERLAND
-71.40311403,41.91990746,CUMBERLAND
-71.39842736,41.91825081,CUMBERLAND
-71.40520995,41.92034273,CUMBERLAND
-71.40277501,41.92186095,CUMBERLAND
-71.40149195,41.91886254,CUMBERLAND
-71.40012577,41.91676585,CUMBERLAND
-71.40080672,41.9207996,CUMBERLAND
-71.4008467,41.92506551,CUMBERLAND
